POS String,분류된 품사
남편이 명당자리  맡아줘서??너무너무 좋았어요??  는야외가 진짜 이뻐요바로  앞이 바다라진짜 오션뷰가엄청 좋아요힐링하기 딱이랍니당????웨이브온 가시면야외자리 꼭 앉아보세요 :)완전 강추강추??경쟁이 치열하지만우린 꼭 사수해야쥬??편하게 기댈수도있고 앉을수도 있고애기 눕힐수있어서 좋은것같에요부산 웨이브온카페 또 가고싶네여??부산 너무좋아요,남편|명당자리|야외|앞|다라|진짜|요|힐링|하기|가시|면|야외|자리|완전|강|추|강|추|경쟁|사수|편|수도|수도|애기|부산|웨이브|카페|부산
  여행3박4일동일 숙박한하카타역 바로앞에있는     호텔들은 방이 다 작아서캐리어 펼치기도 힘든데요기는 진짜 넓고 깨끗해요제일 좋은건 숙박하면루프탑 수영장 이용가능bar도 있고 스파하는 곳도있고 대중목욕탕도 무료????루프탑수영장은 6월이라조금 추웠지만 온수라물놀이 할 수 있었어요:) 위치나 시설적으로아주 대만족한 숙소였답니당??또 후쿠오카 여행 오면 여기 또 예약하려구욤ㅎㅎ가족 여행하기 딱 좋은 호텔??물놀이후 먹는맥주란ㅋㅋㅋ말모아사히슈퍼드라이 jmt????꼭 드셔보세용생맥주 같음ㅋㅋㅋ,여행|박|일동|일|숙박|한|하카타|역|바로|앞|호텔|방|작|아서|캐리어|숙박|하면|루프|탑|수영장|이용|가능|스파|곳도|대중|목욕탕|무료|루프|탑|수영장|수라|물놀이|위치|시설|만족|숙소|답|당|후쿠오카|여행|여행|호텔|물놀이|후|드|어용|생맥주
  실내는 요렇게  생겼어요??매장이엄청 넓어요요기 말고도또 앉을공간이옆 공간에 또 있어요진짜 넓더라구요자리 눈치 싸움은없었답니닷??아주 좋아요 ????데이트코스로 추천해요???♀?,실내|매장|이엄|청|말|고도|공간|이|옆|공간|자리|눈치|싸움|답|니|닷|아주|데이트|코스|추천
신상베이커리카페   싶은게많아서 10장다채움??진짜 빵이 너무이쁨가격대는 좀 있는데요즘 대형카페나 유명한 카페는 음료나 빵도7-8천원하더라구요음료도 이뻐요제가주문한 그라데이션에이드먹었는데  이쁘게데코해서 주더라구요ㅎㅎ맛도 맛있어요색감이 너무 이쁜 카페핑크핑크한게 여심저격입장하자마자 와??가절로나옴2층에 그림도전시되어있어서갤러리 처럼느껴졌어요??일산 드라이브하시다가한번가보세욤 일산 신상카페  추천해요???♀?bbhaus_ilsan,신상|베이커리|카페|진짜|빵|가격|요즘|대형|카페나|카페|음료|빵|음료|라|데이|션|에이드|코|색감|카페|핑크|핑크|한|게|여심|저격|입장|가|그림|도전|시|갤러리|일산|일산|신상|카페|추천
  버거 맛집 써프버거 소개 해요 ???♀?짝꿍이랑 스파필드고양 가기전에 한번 가봤는데  가깝더라구요오픈형 키친으로 깔끔한 인테리어와통창이 눈에 띄는 장소더라구요??저는 쉬림프 버거와 짝꿍이는 suf오리지널 버거사이드3개를 시켰어요  배가많이 고파서 추가로 많이 시킨것같에요??사이드 메뉴는 라구프라이 아란치니 시리얼 새우 주문했답니다 ㅎㅎ수제버거도 맛있는데 사이드음식 까지 다 맛있어요ㅎㅎ그중 저는 시리얼새우 강추 사장님이 요리 솜씨가 보통이 아님 ㅎ짝꿍이도 엄청 좋아했어요 맛집인정이라고새우 덕후로써 쉬림프 버거를 시켰는데통통한 새우가 버거안에 꽉 차있구요양파랑 어니언링이 조합이 너무 좋았어요?? suf오리지널 햄버거는 숙성패티라 고기육즙이 장난아니더라구요 써브버거의 장점은 수제버거인데 가격이  착해요??써프 오리지널 버거 9천원 쉬림프 버거 10800원 빵순이로써 햄버거 수제 번도 마음에 들었어요 바삭하니 아주 맛있더라구요 숙성패티랑  아주 잘어울렸어요 ????수제버거 맛집 suf버거 강추해요???♀?                                      ,버거|맛집|소개|짝꿍|이랑|스파|필드|고양|기전|오픈|키친|인테리어|통|창|눈|장소|버거|짝꿍|오리지널|버거|사이드|배가|추가|사이드|메뉴|라구|프라이|아란치니|시리얼|새우|주문|사이드|음식|시리얼|새우|강|추|사장|요리|솜씨|보통|맛집|정이|라고|새우|덕|후|버거|새우|버거|안|파랑|어니언|링|조합|오리지널|햄버거|숙성|패티|고기|육|즙|장난|장점|수제|버거|가격|오리지널|버거|천원|버거|빵|순이|햄버거|마음|숙성|패티|수|버거|맛집|버거|강
  이번엔    3스타알랭파사르 셰프님의철학이 담긴  비건에프터눈티세트를 먹어봤는데피에르상셰프님  디너와색다른 분위기와 맛이 느껴졌어요알랭파사르 셰프님은비건디쉬를 주로해주셨음둘다 다른 느낌이여서좋았어요??피에르상셰프님 디저트는루이비통 마스코트비비엔 초콜릿이 있었는데이번에 알랭파사르 셰프님에프터눈티에는 비비엔이없어서 아쉬웠어요??에프터눈티에서 제일맛있었던  디쉬는알랭파사르 셰프님의시그니처 디쉬인 계란요리가가장 맛있었답니당??기회되시면 꼭 한번드셔보세요:)기분전환  데이트로 강추????,이번|스타|알랭|파|사르|셰프|철학|비|에프|눈티|세트|피에르|상|셰프|디너|분위기|맛|요|알랭|파|사르|셰프|님|은비|디|다|느낌|피에르|상|셰프|디저트|루이비통|마스코트|비엔|초콜릿|데이|알랭|파|사르|셰프|님|에프|눈티|비엔|에프|눈티|제일|디|알랭|파|사르|셰프|그니|처|디|계란|요리|가가|장|답|당|기회|드|기분|전환|데이트|강|추
   놀러가서맛있는 수제 쿠키 맛집 갔다왔어요???♀?스모어쿠키  좋아하는데마침 스모어쿠키가여러 종류가있더라구요 저는 오레오 스모어와화이트 말차블루베리 다크초코쿠키치즈 케이크블루베리크럼블을 사왔답니당오레오스모어 쿠키촉촉하고 꾸덕하면서아주 맛있어요기분 좋아지는 맛??달달하니 블루베리다크초코 쿠키jmt??완전 취향저격이욥블루베리 쨈?이 너무맛있더라구요녹차쿠키는화이트 초콜릿이랑너무 잘어울려요전반적으로디저트가 촉촉하고쿠키는 꾸덕이쿠키라서  맛있어요??건대입구 놀러오시면한번 방문해보셔요???♀?                               ,쿠키|맛집|스모|어|쿠키|스모|어|쿠키|가|종류|오레오|스모|어|화이트|말차|블루베리|다크|초코|쿠키|치즈|답|당|오레|오스|모어|쿠키|기분|맛|블루베리|다크|초코|쿠키|완전|취향저격|이|욥|블루베리|이|녹차|쿠키|화이트 초콜릿|이랑|전반|디저트|쿠키|방|문해|보
  무료조식제공으로감자수프와수플레팬케이크 주셨답니당수플레팬케이크위에바나나를 올려주셔서달달하니 맛있더라구요??홍차랑 너무 잘어울리는조식이였어요엔티크  제품들이아기자기하게 잘꾸며놓아서식사 하는동안에도구경하기 바빴어요ㅎㅎ너무 너무 이쁜 공간이였답니당??키스멧코티지는 또아메리카노 커피맛집임커피가 너무 맛있어요하루숙박하는데커피만 4잔마심??우리부부는 커피를 너무좋아해서진짜 커피없는 삶은상상조차 할 수 없답니당이번주도힘내서ㅎㅎ담주 주말을기대하려구요ㅎㅎ매주 주말만 기다려짐 ??,무료|조식|제공|감자|수프|수플레|팬케이크|답|당|수플레|팬케이크|에바|나나|홍차|조식|이|티크|제품|식사|동안|에도|구경|아|메리|카노|커피|맛집|임|커피|하루|숙박|커피|잔|우리|부부|커피|커피|상상|주말
에린이?? 첫 가방             ,에린|가방
더현대 곰돌이??완전 귀여워요저눈 11월초에가서곰돌이가 판매를안했었는데 지금은판매하나모르겠네융곰돌이촉감이완전 부드럽고자꾸 만지게 되더라구요??하나 사고팠음요??못 사서 아쉬웠답니당현백은 곰돌이 천국ㅋㅋㅋㅋㅋㅋㅋ무역점만가보면 다 본것같에요??,더|현대|곰|돌이|완전|귀여워|요|눈|11월|곰|돌이|판매|안|지금|은|판매|하나|융|곰|돌이|촉감|이완|전|하나|사고|못|사서|답|당|현|백|곰|돌이
더현대서울???♀?    드디어 오픈8월예정이였지만 10윌에오픈했더라구요:)내부가너무이쁨스페인  산업 디자이너인  조명하나하나가 다이쁨신경많이 쓴 티가팍팍나요:)라운지안에서 조용하게 카페처럼음료먹으면서 휴식하기딱이에욥?이색적인  프라이빗 공간공간하나하나가 다 이쁨판교현대백화점에도라운지가 오픈했다던데판교현백도  구경가고싶어지네영??빨리 주말이 오길??일주일이  너무기네영,더|현대|서울|오픈|8월|예정|이|산업|디자이너|조명|하나하나|신경|티|라운지|안|카페|음료|휴식|에|욥|이색|프라이|빗|공간|공간|하나하나|판|교|현대백화점|에도|라운지|오픈|교현|백도|구경|주말|일주일|무기|영
셀프선물??1탄올한해 수고했다??            ,셀프|선물|탄|올|한|수고
   같이  더울 때먹고싶은 냉모밀??  냉모밀은쫄깃한 생면을 사용해서너무 맛있더라고요??전 면순이라 밥보다 면을 더 좋아하는데딱 제 취향이었어요탱글탱글한 면발에 특제 가쓰오육수 감칠맛이 예술살얼음 동동 가슴속까지 시원한 냉모밀과제주산 숙성 돈카츠의 환상궁합냉모밀미니카츠 정식 강추????고기 진짜 부드럽고튀김은  바삭ㅎㅎㅎ혼밥 하기 좋은  다찌 형식이라눈치 안 보고 먹기 좋아요ㅎㅎ다음엔 카츠 종류를 먹어봐야겠어요맛점 하세요??katsup_official???카츠업홍대점서울 마포구 홍익로 10 서교푸르지오 101동 142호,때|냉|모|밀|냉|모|밀|은|면|사용|전|면|순|밥|면|면|발|특|육|감칠맛|예술|살얼음|동동|가슴속|냉|모|밀|과제|주산|숙성|정식|강|추|고기|다찌|형식|눈치|종류|맛|마포구|홍|익|서교
  저번달에남편생일 기념으로갔다온 십이율한식파인다이닝갔다왔어요??저희는  점심코스로갔는데  가격은 45000원구성은한입거리제철생선회 호박어묵성게알어간장국수(11000원추가)해선장돼지안심구이능이전복 식사(9000원추가)후식  요런구성이구요십이율 장점매달 마다음식이 바껴서 좋아요??제철음식을 사용하기위해서그런가봐요ㅎㅎㅎ음식이 깔끔하고다 맛있어요????기회가 되시면꼭 한번가보세요???♀? 강추합니다:),저번|달|남편|생일|기념|십이율|한식|파|다|이닝|점심|코스|가격|구성은|한입|거리|제철|생선회|호박|어묵|성|게|알|어간|장|국수|추가|해선장|돼지|안심|구|이능|이|전복|식사|추가|후식|구성|이구|요|십이율|장점|마다|음식|제철|음식|기회|한번|강
간만  럽스타??사진찍기 싫다는짝꿍이  꼬셔서  찍기ㅋㅋㅋㅋㅋㅋ같이 사진 찍기 힘드네연애초반엔사진많이 찍었는데??갈수록  찍지않음  사진뿐이라구??결혼전에 사진  많이 찍자ㅋㅋㅋㅋㅋ추억이를 많이 남겨야햅,짝꿍|사진|연애|초반|엔|사진|사진|결혼|전|사진
군산선유도에서유람선탔어요???♀?간만에 유람선타니 재밋네영ㅋㅋㅋㅋ선유도에서고군산도 행인데배이름이ㅋㅋ웃겨여일억주고사셨나바여??일억조호ㅋㅋㅋ군산선유도 가서꼭한번 선유도유람선 타보셔용??,군산|선유도|유람선|간만|유람선|선유도|유람선
  크리스마스 분위기 느끼러 저희는 11월초반에만들어졌을때가서지금보다는 덜 기다렸던것같에요역시 기대한만큼이쁘게  꾸며져있더라구요당분간은 더현대서울  피드로 도배될 것 같에요??,크리스마스|분위기|11월|초반|때|가|서|지금|기대|더|현대|서울|피드|도배
결혼하고 나서새로운 습관이 생김바로 주말에 야식...먹는습관?? 야식 안 먹으려고노력하는데 힘들어요근데 획기적인아이템 발견?? 바로   먹고싶을 때이걸로 양치하면야식을  안 먹게 되더라고요테이스트리 치약 으로 야식을끊어보겠습니다??테이스트리 치약은 유니크한 디자인으로이쁜데 향도 좋아요 선물용으로도  강추합니다????          ,결혼|습관|김|바로|주말|야식|습관|야식|노력|획기적|아이템|발견|때|이|양치|하면|야식|테|이스|트리|치약|야식|테|이스|트리|치약|유니크|한|디자인|향도|선물|강
갑자기 추워져서ㅋㅋ여름휴가피드 급종료??추운데 반팔피드는아닌것같에요??수술앞두고기분전환하러남편이랑 이태원데이트??하고싶은거사고싶은거다 사서ㅋㅋㅋ너무 즐거웠답니당??,급|종료|추|반팔|피드|수술|기분|전환|하|러|남편|이랑|이태원|데이트|거사|답|당
  밤에와야 더 이쁜곳??분위기도좋고카페가 대형이라곳곳에 포토존이숨어있어요ㅎㅎㅎ 저녁때라 사람들이붐비지않아서 좋았어요ㅎㅎㅎ더 춥기전에 또 브런치  먹으러가야징??,밤|곳|분위기|카페|대형|곳곳|저녁때|사람|전|브런치|징
진도 카페??  한옥카페이고마당이 엄청 넓어요??핸드드립 커피체험이있어서 남편이랑같이 만들어서먹어봤답니당ㅎㅎ직접 내손으로만들어서 마셔보니더  맛있더라구요??핸드드립으로커피내리는법도 배우고 멋진 풍경을 볼 수있는진도 한옥카페 추천해요????,진도|카페|한옥|카페|이고|마당|핸드|드립 커피|체험|남편|이랑|손|핸드|드|립|커피|풍경|진도|한옥|카페|추천
얼마만에 찍어보는스티커사진?ㅋㅋㅋㅋ중학교때 많이 찍었는데요즘다시  4컷 사진뜨더라구요ㅋㅋㅋ센스있게 더현대서울에서도  라운지 오픈기념으로한달동안 포토부스를마련했더라구요 :)아주 센스 있음요????덕분에 좋은 추억남겼어요 ??지갑속에 잘 간직 해야겠어욥:)즐거운 데이트??즐거운불금 보내세요???♀?,얼마|요즘|다시|컷|더|현대|서울|라운지|오픈|기념|달동|안|포토|부스|마련|아주|센스|덕분|추억|지갑|속|간직|어|욥
